"ID","Rating","Text","Review Likes","Date","User"
"191","5","STIKI Campus","0","3 years ago","{
  ""name"": ""RichMon"",
  ""link"": ""https://www.google.com/maps/contrib/101909651585795284891?hl=en"",
  ""contributor_id"": ""101909651585795284891"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVWvSZUzLzTQpMfuARC10m6ozvYVnMr3EkUKY2n_Oc3sqRCw0sE=s120-c-rp-mo-ba7-br100"",
  ""local_guide"": true,
  ""reviews"": 450,
  ""photos"": 3375
}"
"192","1","Baruna artha sanjaya","0","5 years ago","{
  ""name"": ""uliel patifosi"",
  ""link"": ""https://www.google.com/maps/contrib/112784912531924963426?hl=en"",
  ""contributor_id"": ""112784912531924963426"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXRpkrt4e38aIkvCaPXoI7S00u6mvKITidmqon5A4ihWRjzsOIT=s120-c-rp-mo-br100"",
  ""reviews"": 15,
  ""photos"": 0
}"
"193","5","STIKI interesting","0","4 years ago","{
  ""name"": ""ariyani 19"",
  ""link"": ""https://www.google.com/maps/contrib/104998291617172025060?hl=en"",
  ""contributor_id"": ""104998291617172025060"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocI-nHXXfp1sqZgmXOwD5DDv8jqJ4Zusq8ILck-f4uZqVcgqTw=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"194","5","Comfortable, clean campus,","0","7 years ago","{
  ""name"": ""I Made Andika Yana"",
  ""link"": ""https://www.google.com/maps/contrib/109866650421993421561?hl=en"",
  ""contributor_id"": ""109866650421993421561"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXR5POWBBVpej5iQNMUuQp3XxqALY794Go0ov_hOEz3uaP2it8x=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 100,
  ""photos"": 10
}"
"195","5","Awesome campus","0","6 years ago","{
  ""name"": ""Agus Eka"",
  ""link"": ""https://www.google.com/maps/contrib/101624028960852877826?hl=en"",
  ""contributor_id"": ""101624028960852877826"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocJSMBfW5xiEsPEOl_6tIsyYaeAtCCfEm0W5VXa2GFeO3nOfjQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"196","5","Awesome campus","0","3 years ago","{
  ""name"": ""I9I0I438 Aviv Al Rachman"",
  ""link"": ""https://www.google.com/maps/contrib/103280712253906876438?hl=en"",
  ""contributor_id"": ""103280712253906876438"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVX2PA-alWrflCXBatupzfgXG7u_CIMgNTBdUfl5CEqFKBtUteb=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 2
}"
"197","3","Awesome campus","0","2 years ago","{
  ""name"": ""2IIO2O39_I Putu Prian Mahaditya"",
  ""link"": ""https://www.google.com/maps/contrib/115371951939761618388?hl=en"",
  ""contributor_id"": ""115371951939761618388"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocLUQ8mnC2nevOhr6uwzEuq93zvY7-sHu1utPy34CWTBPVwDOAhn=s120-c-rp-mo-br100"",
  ""reviews"": 4,
  ""photos"": 2
}"
"198","5","Awesome campus","0","2 years ago","{
  ""name"": ""Ni Luh Putu Pebriana Wulan Dari_ 2O1O3151"",
  ""link"": ""https://www.google.com/maps/contrib/103937126834883169200?hl=en"",
  ""contributor_id"": ""103937126834883169200"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVzzyIsWogrqZpcE1NGODHiiICY8oogmBjlibFVpGCNfXEiehOQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"199","5","Awesome campus","0","a year ago","{
  ""name"": ""I Kadek Siwa Sathyaprilia"",
  ""link"": ""https://www.google.com/maps/contrib/101077083372408940872?hl=en"",
  ""contributor_id"": ""101077083372408940872"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXNHzonOqqMbHIzgfWS7GyHe-bJ3UFuA_tq4nYPeeP1hInELmqzGg=s120-c-rp-mo-br100"",
  ""reviews"": 5,
  ""photos"": 0
}"
"200","5","Awesome campus","0","2 years ago","{
  ""name"": ""Yudik Prananda"",
  ""link"": ""https://www.google.com/maps/contrib/105791235938427721621?hl=en"",
  ""contributor_id"": ""105791235938427721621"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocL6bgI8S19HOKTB0IhjWv9X2yshWYG-BxeRYNBqToV5U7i8Vw=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 2,
  ""photos"": 0
}"
"201","5","Awesome campus","0","8 years ago","{
  ""name"": ""I Putu Adi Pratama"",
  ""link"": ""https://www.google.com/maps/contrib/102815697470612233344?hl=en"",
  ""contributor_id"": ""102815697470612233344"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWGefsuHz5IRdGYlPoB9YN-bB3w67GkyNgburBLT9u7ejGDNsAQ=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 24,
  ""photos"": 27
}"
"202","5","Awesome campus","0","6 years ago","{
  ""name"": ""Dewi Parwati"",
  ""link"": ""https://www.google.com/maps/contrib/104605196718329316316?hl=en"",
  ""contributor_id"": ""104605196718329316316"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocIVRg-4c1l0eeRaGLZF5-4fn46LzDbxNzcM97zjYiJAxF40Bg=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"203","5","Awesome campus","0","7 years ago","{
  ""name"": ""Mega Okta"",
  ""link"": ""https://www.google.com/maps/contrib/104396112395040502928?hl=en"",
  ""contributor_id"": ""104396112395040502928"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVa5iYip79znuUtpjKt6IDg7rqOCoIfUxIJpoRhmiHOk5TANvLM=s120-c-rp-mo-br100"",
  ""reviews"": 4,
  ""photos"": 12
}"
"204","5","Awesome campus","0","4 years ago","{
  ""name"": ""Selviana Murni-1329-"",
  ""link"": ""https://www.google.com/maps/contrib/107370630677745734581?hl=en"",
  ""contributor_id"": ""107370630677745734581"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUG9tNt6I-MWfkZD6_VE1D3sJ5qjZHNSPSQxg-A8I7LfPM4Ehp-=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"205","5","Awesome campus","0","3 years ago","{
  ""name"": ""Rief1412"",
  ""link"": ""https://www.google.com/maps/contrib/115100912983081195150?hl=en"",
  ""contributor_id"": ""115100912983081195150"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjW-MRJw2aNztv-VDwHRKxZV2Wl4orXDh-WC0Nw8DiAzqbFhsM19=s120-c-rp-mo-br100"",
  ""reviews"": 4,
  ""photos"": 0
}"
"206","2","Awesome campus","0","3 years ago","{
  ""name"": ""Randi Sora Pranata"",
  ""link"": ""https://www.google.com/maps/contrib/103036574039928948063?hl=en"",
  ""contributor_id"": ""103036574039928948063"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWp-6KEUMa8Eoo56YShGOHhA5i7zIKCsslqCbyzgBdYmoGiknP_=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 8,
  ""photos"": 6
}"
"207","5","Awesome campus","1","a year ago","{
  ""name"": ""Mr Made"",
  ""link"": ""https://www.google.com/maps/contrib/102490664869270305257?hl=en"",
  ""contributor_id"": ""102490664869270305257"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWhQ4rLpU9llRHsikoO5D5rViOo3rzLQFIOpXLeOD6s74jZFMdY=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 50,
  ""photos"": 248
}"
"208","5","Awesome campus","0","a month ago","{
  ""name"": ""Maria Romea"",
  ""link"": ""https://www.google.com/maps/contrib/111113433404619386044?hl=en"",
  ""contributor_id"": ""111113433404619386044"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXz1U7uY0_lofcjgOAqMr4bvBpx3CT9n3Mp2eVRLRdf_uzpU0fB=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"209","5","Awesome campus","0","4 years ago","{
  ""name"": ""Cha Ichi"",
  ""link"": ""https://www.google.com/maps/contrib/108587122566092369802?hl=en"",
  ""contributor_id"": ""108587122566092369802"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocIKljRWIbowHFUTflvk8C9t1SXBxJGvoXp32HFRVwPzqiaWdg=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"210","4","Good","0","8 years ago","{
  ""name"": ""fenditya A"",
  ""link"": ""https://www.google.com/maps/contrib/117098971454037240906?hl=en"",
  ""contributor_id"": ""117098971454037240906"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocJlEOFU_UJV9kK1kpo5KIEEzKU55xCBU4zbBtyZA6yKHDzAxA=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"211","5","Awesome campus","0","6 months ago","{
  ""name"": ""Ani Nganim"",
  ""link"": ""https://www.google.com/maps/contrib/113399509125581504727?hl=en"",
  ""contributor_id"": ""113399509125581504727"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUQGVo3Rbjj5burYn7ZGdKjx4hSdcuYNY6UvEvgjEXwZeLm4w=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"212","5","Awesome campus","0","a year ago","{
  ""name"": ""Slamet Abdul Kodir"",
  ""link"": ""https://www.google.com/maps/contrib/113516381525299913345?hl=en"",
  ""contributor_id"": ""113516381525299913345"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXkXMkPxsaQRClDeDyjiuaYldxltYSfJ7pA9a9TndOUTr-z3_kq=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 0,
  ""photos"": 11
}"
"213","5","Awesome campus","0","8 months ago","{
  ""name"": ""Latika Hassanah"",
  ""link"": ""https://www.google.com/maps/contrib/118052817837596911414?hl=en"",
  ""contributor_id"": ""118052817837596911414"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocJhkNJyLOTiKC-mPTz7W7ezVqtQrHVyBW6fsb22avwUOUQKlQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"214","5","Awesome campus","0","8 months ago","{
  ""name"": ""Suniati Timonuli"",
  ""link"": ""https://www.google.com/maps/contrib/115191475469397879790?hl=en"",
  ""contributor_id"": ""115191475469397879790"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUgMNzAbJFxraayE7vIydlg_maAN5AAl-Or6CxxBP-4OsI4QGFgow=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 27,
  ""photos"": 28
}"
"215","4","Good","0","2 years ago","{
  ""name"": ""Tama"",
  ""link"": ""https://www.google.com/maps/contrib/112522285384893677097?hl=en"",
  ""contributor_id"": ""112522285384893677097"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjW2fSngFKKmIcbmS1SNEEXEzu9B5REhNeELIvnF0GhR9xlg9cqhFg=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"216","5","Awesome campus","0","2 years ago","{
  ""name"": ""I Putu Yudi Pratama"",
  ""link"": ""https://www.google.com/maps/contrib/109480222483700674184?hl=en"",
  ""contributor_id"": ""109480222483700674184"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUDw_7nIn15CH62itu957SpMm_conLQTZW8fpAC2rjECAXqUVGz=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 34,
  ""photos"": 154
}"
"217","5","Awesome campus","0","3 years ago","{
  ""name"": ""Komang Darma Wiryanata"",
  ""link"": ""https://www.google.com/maps/contrib/116824457787826876607?hl=en"",
  ""contributor_id"": ""116824457787826876607"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXoItuQZPzwDAg9lz6-Lo3KlP0B80A7Vg8j7qUIREs57qxMkWIu=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 2,
  ""photos"": 1
}"
"218","5","Awesome campus","0","3 years ago","{
  ""name"": ""Sabinus mosa meke"",
  ""link"": ""https://www.google.com/maps/contrib/108699666001670975478?hl=en"",
  ""contributor_id"": ""108699666001670975478"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWlDQJpn3mYEu8TXbmatIqj4dQ8Lyji4UpSHaZWvp7G7yjKXKkl=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"219","5","Awesome campus","0","2 years ago","{
  ""name"": ""Dayu Reksa"",
  ""link"": ""https://www.google.com/maps/contrib/111280966108562738446?hl=en"",
  ""contributor_id"": ""111280966108562738446"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocLwDsHDtQWmL2uh6988p6N4B9ZpslaTGiGMR_U8oHr15ePdug=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"220","5","Awesome campus","0","8 years ago","{
  ""name"": ""Jordan Reynaldi"",
  ""link"": ""https://www.google.com/maps/contrib/106923255128500062651?hl=en"",
  ""contributor_id"": ""106923255128500062651"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKUGrkTSNRLo4zQsRvlMRGhHWyndlHOvLG9fZZJNqANljLKtlg=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 0,
  ""photos"": 0
}"
"221","5","Awesome campus","0","3 years ago","{
  ""name"": ""Wulan Kumala Dewi"",
  ""link"": ""https://www.google.com/maps/contrib/114618725493440446142?hl=en"",
  ""contributor_id"": ""114618725493440446142"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVqxmxo6y6D4s_KnZlFm10uswQsrD-iVT5bMeWPJralsciKOrIr=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 1
}"
"222","5","Awesome campus","0","5 years ago","{
  ""name"": ""Gusviany ayu"",
  ""link"": ""https://www.google.com/maps/contrib/113181009781205804725?hl=en"",
  ""contributor_id"": ""113181009781205804725"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWK1BN8__1t5g5VtYV_3souCEA5Lx3p4RRb0HyRnjPwth0B8Fty=s120-c-rp-mo-br100"",
  ""reviews"": 3,
  ""photos"": 0
}"
"223","4","Good","0","3 years ago","{
  ""name"": ""Widhix 1998"",
  ""link"": ""https://www.google.com/maps/contrib/100221149098155059455?hl=en"",
  ""contributor_id"": ""100221149098155059455"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXCLS4UIrnus7roOl8lfZwnAjXGkkLA2z8uQgB_HBf32kTX_UJd=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 3,
  ""photos"": 39
}"
"224","1","Worst","0","5 years ago","{
  ""name"": ""Irtami 123"",
  ""link"": ""https://www.google.com/maps/contrib/116164669364282634852?hl=en"",
  ""contributor_id"": ""116164669364282634852"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWFux0-QH_HXcLIJ1vqu2lHsO_VI2wOFxt3Ixl22bwZEg8g8H0=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"225","2","Bad","0","6 years ago","{
  ""name"": ""Jeanini Ribeiro"",
  ""link"": ""https://www.google.com/maps/contrib/108948770532218932220?hl=en"",
  ""contributor_id"": ""108948770532218932220"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKklg6YUY5MuJNHuHKhz9k8JdWvNp5WZJhVdBTOZbDG-sI3mw=s120-c-rp-mo-br100"",
  ""reviews"": 3,
  ""photos"": 0
}"
"226","5","Awesome campus","0","3 years ago","{
  ""name"": ""Fhandy Santoosh"",
  ""link"": ""https://www.google.com/maps/contrib/106736598916988949819?hl=en"",
  ""contributor_id"": ""106736598916988949819"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocJeIEACcSdJDifOISZP8cdeuWmLI5Qj3VEw_fdDSmULmtHPiQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"227","5","Awesome campus","0","5 years ago","{
  ""name"": ""EVReborns"",
  ""link"": ""https://www.google.com/maps/contrib/118227780013915739090?hl=en"",
  ""contributor_id"": ""118227780013915739090"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjW7LebrW7fbgauB6hdnGTBRHOFynNraScvP4a-J_wbDyeq2d7wJ=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"228","5","Awesome campus","0","4 years ago","{
  ""name"": ""Rifa Azzahra"",
  ""link"": ""https://www.google.com/maps/contrib/110736938877952735720?hl=en"",
  ""contributor_id"": ""110736938877952735720"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKaCgAdy7fNrCHnvu37H9UehyteA8fei7Qi_ROGoR0lHg30IA=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"229","5","Awesome campus","0","3 years ago","{
  ""name"": ""Ni Wayan Vira Wati"",
  ""link"": ""https://www.google.com/maps/contrib/115212397402580900056?hl=en"",
  ""contributor_id"": ""115212397402580900056"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVpGD2WkK3aIMhfSEtGdiWyEi_shJSpSUkxN9m4NRNP-Wng2YA3=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"230","5","Awesome campus","0","a year ago","{
  ""name"": ""I Made Dwija Mahendra"",
  ""link"": ""https://www.google.com/maps/contrib/103175506258408978462?hl=en"",
  ""contributor_id"": ""103175506258408978462"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjX3bUzHvkUIgM3dihuNu1mUurvIPb3V9xxTn7iaPh65Ap139t0=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"231","3","Awesome campus","0","2 years ago","{
  ""name"": ""Trifena Abukun 1324"",
  ""link"": ""https://www.google.com/maps/contrib/102699569291676762192?hl=en"",
  ""contributor_id"": ""102699569291676762192"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXej3-9S2juZ0PywlaWtt7ew_J-ySDJ3w8Zq2wLV49SGhUwZgJC=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 8,
  ""photos"": 51
}"
"232","5","Awesome campus","0","a year ago","{
  ""name"": ""Ketut Julianto"",
  ""link"": ""https://www.google.com/maps/contrib/115452081439798670008?hl=en"",
  ""contributor_id"": ""115452081439798670008"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUZxJyG5HnFABM7QKoNSYIMfuu5IR0toaUfr_V_u0WwmIpWrZg=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 7,
  ""photos"": 1
}"
"233","5","Awesome campus","0","2 years ago","{
  ""name"": ""Ketut Sutar"",
  ""link"": ""https://www.google.com/maps/contrib/105243574587909711950?hl=en"",
  ""contributor_id"": ""105243574587909711950"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWEHb1nqzmraXGaYGAnqndgTDytPGYJzwtXruRRzkB03Ah00B8r=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"234","4","Good","0","6 years ago","{
  ""name"": ""Sari Noviana4079"",
  ""link"": ""https://www.google.com/maps/contrib/106589676358449763767?hl=en"",
  ""contributor_id"": ""106589676358449763767"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVD-GBd6m57H_QithGze20wKqDrAiu3zEWLXB2dKgfJR6alfklx=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 7,
  ""photos"": 1
}"
"235","5","Awesome campus","0","3 years ago","{
  ""name"": ""I Gusti Agung Indra Yoga"",
  ""link"": ""https://www.google.com/maps/contrib/112683900605739904778?hl=en"",
  ""contributor_id"": ""112683900605739904778"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUM5G69JKNczm6-RW6CDTDmb9EjlFrlEt2LjqNJNMUCPQCbI42Z=s120-c-rp-mo-br100"",
  ""reviews"": 5,
  ""photos"": 5
}"
"236","5","Cool campus","0","3 years ago","{
  ""name"": ""Rus Pariyanto"",
  ""link"": ""https://www.google.com/maps/contrib/113765364956236836112?hl=en"",
  ""contributor_id"": ""113765364956236836112"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUcTCwW2mpSjuM8TYbauvawxCIuCnpNL2G7eXEI_uCg2vXNLYyg=s120-c-rp-mo-ba5-br100"",
  ""local_guide"": true,
  ""reviews"": 280,
  ""photos"": 382
}"
"237","5","Awesome campus","0","3 years ago","{
  ""name"": ""Alexander Hans"",
  ""link"": ""https://www.google.com/maps/contrib/109087907486831902774?hl=en"",
  ""contributor_id"": ""109087907486831902774"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVeQUN0sF8cz48nIptaHzG_gTc-QY93bL_d7QxCsvdkEorEKpRy=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 11,
  ""photos"": 20
}"
"238","5","Awesome campus","0","5 years ago","{
  ""name"": ""ajeng kurnia"",
  ""link"": ""https://www.google.com/maps/contrib/113650326981568420124?hl=en"",
  ""contributor_id"": ""113650326981568420124"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXCEmZmRDdvQRDzM4Mge-CerdfIp1-_hUF--GXJjU1J1prtCWP4=s120-c-rp-mo-br100"",
  ""reviews"": 16,
  ""photos"": 2
}"
"239","5","Awesome campus","0","2 years ago","{
  ""name"": ""Ni Nyoman Kartika Rahayu"",
  ""link"": ""https://www.google.com/maps/contrib/117179065477385031047?hl=en"",
  ""contributor_id"": ""117179065477385031047"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUDeL--B6uCW1vUD9xeG3AmTmzNwy4g6ukyyCbv41jsR3QisnoJ9g=s120-c-rp-mo-br100"",
  ""reviews"": 4,
  ""photos"": 1
}"
"240","5","Awesome campus","0","9 months ago","{
  ""name"": ""This Ayy"",
  ""link"": ""https://www.google.com/maps/contrib/109955844950114325431?hl=en"",
  ""contributor_id"": ""109955844950114325431"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWKERT7ZfbMZBQp077aZvh0H0tS5g5fcrBtnmIT_UdjPzAqtGe1=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"241","5","Awesome campus","0","6 years ago","{
  ""name"": ""Gusti Agung Dewi Parwati"",
  ""link"": ""https://www.google.com/maps/contrib/103016909278489866482?hl=en"",
  ""contributor_id"": ""103016909278489866482"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUgVFuLSH8cVVJqtj__YqM0lMEI4VcGch23TTfMwQEzaa2L0xIS=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 1,
  ""photos"": 0
}"
"242","5","Awesome campus","0","a month ago","{
  ""name"": ""Resti Toyyiba"",
  ""link"": ""https://www.google.com/maps/contrib/118048302738949688259?hl=en"",
  ""contributor_id"": ""118048302738949688259"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocLyZNyeIe_UMZRDikAx33akGtgzZUpxhglvLWkRbdBJiybGkg=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"243","5","Awesome campus","0","4 years ago","{
  ""name"": ""Ni Putu Meilyna Krisnayanti 4041"",
  ""link"": ""https://www.google.com/maps/contrib/106899942567727733605?hl=en"",
  ""contributor_id"": ""106899942567727733605"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUrjBGKS8THe-R1gC25WUtHMN_QnmpLLKnTs3aNJrt-fVSjwl_h=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 7,
  ""photos"": 3
}"
"244","5","Awesome campus","0","7 years ago","{
  ""name"": ""Bagus CandraS"",
  ""link"": ""https://www.google.com/maps/contrib/113422637540415595260?hl=en"",
  ""contributor_id"": ""113422637540415595260"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXmckMd2yzfDQ-8t3URgTpzWxfgxFI7jLJjI-dhD-wDJ_LCBNGg=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 37,
  ""photos"": 3
}"
"245","3","Nice","0","6 years ago","{
  ""name"": ""BlibersJB Baehaki"",
  ""link"": ""https://www.google.com/maps/contrib/114912757844973893784?hl=en"",
  ""contributor_id"": ""114912757844973893784"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocJdz6eZQ1K4T5nZ6Rtbu7_NveUk3gPfSX6ML9E4UjaXxG3-SQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"246","5","Awesome campus","0","a year ago","{
  ""name"": ""26. Ni wayan erika putri yudyantari"",
  ""link"": ""https://www.google.com/maps/contrib/106321891794131846186?hl=en"",
  ""contributor_id"": ""106321891794131846186"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjV-At1pCe806IllQUHaZSdQ6xhChoN4oVDMgaMTzwBz2k1FqiU=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"247","2","Bad","0","a year ago","{
  ""name"": ""Dedik"",
  ""link"": ""https://www.google.com/maps/contrib/105565491487179770703?hl=en"",
  ""contributor_id"": ""105565491487179770703"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUSNAgnU50pptvUBJfP9fGDb518cAuWiFXk6Wkc7GZdjuRpfMeh=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"248","3","Nice","0","8 years ago","{
  ""name"": ""Agus Suarsana"",
  ""link"": ""https://www.google.com/maps/contrib/102252929723905386947?hl=en"",
  ""contributor_id"": ""102252929723905386947"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWiClngrjjLa-3KBoEaAFwM1VNVno-snY1gMKr2RAJEmQ1L-HU=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"249","4","Good","0","4 years ago","{
  ""name"": ""APRISKA WAHYU COURNIAWAN"",
  ""link"": ""https://www.google.com/maps/contrib/109965307050015553422?hl=en"",
  ""contributor_id"": ""109965307050015553422"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUInwJ58gh3L4CLeC3V4kpAEQd2o03ovVJ9ZQGYsg3ELj_uI7PDBQ=s120-c-rp-mo-ba6-br100"",
  ""local_guide"": true,
  ""reviews"": 373,
  ""photos"": 6439
}"
"250","5","Awesome campus","0","3 years ago","{
  ""name"": ""Dewa Yoga ID"",
  ""link"": ""https://www.google.com/maps/contrib/117452948339616875471?hl=en"",
  ""contributor_id"": ""117452948339616875471"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUqQcqyarnJIOs2vz8rsTn2Tq2bNjgX1V-2nePaVh1u4eDr6Cfg=s120-c-rp-mo-ba5-br100"",
  ""local_guide"": true,
  ""reviews"": 60,
  ""photos"": 814
}"
